date,store_id,sku_id,category,region,store_tier,base_price,promo_price,is_promotional_flag,discount_pct,display_location_type,units_sold,true_demand,inventory_on_hand,is_weekend,is_salary_day,is_holiday,revenue,base_margin_pct,realized_margin_pct,profit
2024-05-20,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,End-cap,42,42,317,0,0,0,1462.44,0.331,0.331,484.07
2024-05-21,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,54,54,265,0,0,0,8901.36,0.173,0.173,1539.94
2024-05-21,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,57,57,346,0,0,0,13543.77,0.251,0.251,3399.49
2024-05-21,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,20,20,110,0,0,0,1919.4,0.197,0.197,378.12
2024-05-21,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,72,72,399,0,0,0,10252.8,0.233,0.233,2388.9
2024-05-21,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,Shelf-talker,64,64,253,0,0,0,2228.48,0.331,0.331,737.63
2024-05-22,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,41,41,224,0,0,0,6758.44,0.173,0.173,1169.21
2024-05-22,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,End-cap,75,75,271,0,0,0,17820.75,0.251,0.251,4473.01
2024-05-22,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,26,26,84,0,0,0,2495.22,0.197,0.197,491.56
2024-05-22,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Floor-stack,87,87,312,0,0,0,12388.8,0.233,0.233,2886.59
2024-05-22,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,51,51,202,0,0,0,1775.82,0.331,0.331,587.8
2024-05-23,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,54,54,171,0,0,0,8901.36,0.173,0.173,1539.94
2024-05-23,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,60,60,212,0,0,0,14256.6,0.251,0.251,3578.41
2024-05-23,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,25,25,59,0,0,0,2399.25,0.197,0.197,472.65
2024-05-23,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Floor-stack,59,59,252,0,0,0,8401.6,0.233,0.233,1957.57
2024-05-23,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,33,33,169,0,0,0,1149.06,0.331,0.331,380.34
2024-05-24,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,54,54,117,0,0,0,8901.36,0.173,0.173,1539.94
2024-05-24,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,60,60,152,0,0,0,14256.6,0.251,0.251,3578.41
2024-05-24,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,End-cap,20,20,39,0,0,0,1919.4,0.197,0.197,378.12
2024-05-24,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,End-cap,67,67,185,0,0,0,9540.8,0.233,0.233,2223.01
2024-05-24,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,47,47,122,0,0,0,1636.54,0.331,0.331,541.69
2024-05-25,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,End-cap,69,69,48,1,0,0,11373.96,0.173,0.173,1967.7
2024-05-25,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,77,77,75,1,0,0,18295.97,0.251,0.251,4592.29
2024-05-25,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,Floor-stack,21,21,17,1,0,0,2015.37,0.197,0.197,397.03
2024-05-25,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,115,115,70,1,0,0,16376.0,0.233,0.233,3815.61
2024-05-25,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,62,62,60,1,0,0,2158.84,0.331,0.331,714.58
2024-05-26,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,Shelf-talker,60,60,382,1,0,0,9890.4,0.173,0.173,1711.04
2024-05-26,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,81,81,416,1,0,0,19246.41,0.251,0.251,4830.85
2024-05-26,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,End-cap,30,30,139,1,0,0,2879.1,0.197,0.197,567.18
2024-05-26,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,77,77,452,1,0,0,10964.8,0.233,0.233,2554.8
2024-05-26,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,64,64,352,1,0,0,2228.48,0.331,0.331,737.63
2024-05-27,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,Shelf-talker,74,74,308,0,0,0,12198.16,0.173,0.173,2110.28
2024-05-27,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Shelf-talker,61,61,355,0,0,0,14494.21,0.251,0.251,3638.05
2024-05-27,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,Floor-stack,17,17,122,0,0,0,1631.49,0.197,0.197,321.4
2024-05-27,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,67,67,385,0,0,0,9540.8,0.233,0.233,2223.01
2024-05-27,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,62,62,290,0,0,0,2158.84,0.331,0.331,714.58
2024-05-28,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,End-cap,66,66,242,0,1,0,10879.44,0.173,0.173,1882.14
2024-05-28,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,70,70,285,0,1,0,16632.7,0.251,0.251,4174.81
2024-05-28,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,17,17,105,0,1,0,1631.49,0.197,0.197,321.4
2024-05-28,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,57,57,328,0,1,0,8116.8,0.233,0.233,1891.21
2024-05-28,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,53,53,237,0,1,0,1845.46,0.331,0.331,610.85
2024-05-29,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,58,58,184,0,1,0,9560.72,0.173,0.173,1654.0
2024-05-29,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Floor-stack,75,75,210,0,1,0,17820.75,0.251,0.251,4473.01
2024-05-29,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,26,26,78,0,1,0,2495.22,0.197,0.197,491.56
2024-05-29,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,99,99,229,0,1,0,14097.6,0.233,0.233,3284.74
2024-05-29,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,74,74,163,0,1,0,2576.68,0.331,0.331,852.88
2024-05-30,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,46,46,137,0,1,0,7582.64,0.173,0.173,1311.8
2024-05-30,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,37,37,172,0,1,0,8791.57,0.251,0.251,2206.68
2024-05-30,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,29,29,49,0,1,0,2783.13,0.197,0.197,548.28
2024-05-30,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,64,64,166,0,1,0,9113.6,0.233,0.233,2123.47
2024-05-30,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,67,67,96,0,1,0,2332.94,0.331,0.331,772.2
2024-05-31,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,54,54,83,0,1,0,8901.36,0.173,0.173,1539.94
2024-05-31,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,92,92,81,0,1,0,21860.12,0.251,0.251,5486.89
2024-05-31,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,Shelf-talker,22,22,26,0,1,0,2111.34,0.197,0.197,415.93
2024-05-31,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,77,77,89,0,1,0,10964.8,0.233,0.233,2554.8
2024-05-31,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,Shelf-talker,49,49,47,0,1,0,1706.18,0.331,0.331,564.75
2024-06-01,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,82,82,1,1,1,0,13516.88,0.173,0.173,2338.42
2024-06-01,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,81,101,0,1,1,0,19246.41,0.251,0.251,4830.85
2024-06-01,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,26,31,0,1,1,0,2495.22,0.197,0.197,491.56
2024-06-01,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,End-cap,89,90,0,1,1,0,12673.6,0.233,0.233,2952.95
2024-06-01,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,Floor-stack,47,71,0,1,1,0,1636.54,0.331,0.331,541.69
2024-06-02,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,Shelf-talker,85,85,299,1,1,0,14011.4,0.173,0.173,2423.97
2024-06-02,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,82,82,315,1,1,0,19484.02,0.251,0.251,4890.49
2024-06-02,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,26,26,136,1,1,0,2495.22,0.197,0.197,491.56
2024-06-02,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,88,88,436,1,1,0,12531.2,0.233,0.233,2919.77
2024-06-02,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,82,82,325,1,1,0,2855.24,0.331,0.331,945.08
2024-06-03,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,58,58,241,0,0,0,9560.72,0.173,0.173,1654.0
2024-06-03,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Shelf-talker,41,41,274,0,0,0,9742.01,0.251,0.251,2445.24
2024-06-03,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,23,23,114,0,0,0,2207.31,0.197,0.197,434.84
2024-06-03,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,56,56,381,0,0,0,7974.4,0.233,0.233,1858.04
2024-06-03,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,53,53,272,0,0,0,1845.46,0.331,0.331,610.85
2024-06-04,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,52,52,189,0,0,0,8571.68,0.173,0.173,1482.9
2024-06-04,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,67,67,207,0,0,0,15919.87,0.251,0.251,3995.89
2024-06-04,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,24,24,90,0,0,0,2303.28,0.197,0.197,453.75
2024-06-04,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,63,63,318,0,0,0,8971.2,0.233,0.233,2090.29
2024-06-04,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,56,56,215,0,0,0,1949.92,0.331,0.331,645.42
2024-06-05,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,35,35,154,0,0,0,5769.4,0.173,0.173,998.11
2024-06-05,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Shelf-talker,48,48,159,0,0,0,11405.28,0.251,0.251,2862.73
2024-06-05,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,End-cap,19,19,71,0,0,0,1823.43,0.197,0.197,359.22
2024-06-05,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,End-cap,79,79,238,0,0,0,11249.6,0.233,0.233,2621.16
2024-06-05,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,Shelf-talker,47,47,168,0,0,0,1636.54,0.331,0.331,541.69
2024-06-06,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,50,50,104,0,0,0,8242.0,0.173,0.173,1425.87
2024-06-06,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,60,60,99,0,0,0,14256.6,0.251,0.251,3578.41
2024-06-06,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,Shelf-talker,16,16,55,0,0,0,1535.52,0.197,0.197,302.5
2024-06-06,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,End-cap,85,85,153,0,0,0,12104.0,0.233,0.233,2820.23
2024-06-06,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,Floor-stack,58,58,110,0,0,0,2019.56,0.331,0.331,668.47
2024-06-07,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,Floor-stack,35,35,69,0,0,0,5769.4,0.173,0.173,998.11
2024-06-07,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,42,42,56,0,0,0,9979.62,0.251,0.251,2504.88
2024-06-07,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,15,15,40,0,0,0,1439.55,0.197,0.197,283.59
2024-06-07,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,58,58,95,0,0,0,8259.2,0.233,0.233,1924.39
2024-06-07,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,49,49,62,0,0,0,1706.18,0.331,0.331,564.75
2024-06-08,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,42,42,27,1,0,0,6923.28,0.173,0.173,1197.73
2024-06-08,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,56,96,0,1,0,0,13306.16,0.251,0.251,3339.85
2024-06-08,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,29,29,11,1,0,0,2783.13,0.197,0.197,548.28
2024-06-08,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Shelf-talker,69,69,25,1,0,0,9825.6,0.233,0.233,2289.36
2024-06-08,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,62,96,0,1,0,0,2158.84,0.331,0.331,714.58
2024-06-09,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,59,59,293,1,0,0,9725.56,0.173,0.173,1682.52
2024-06-09,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,End-cap,51,51,348,1,0,0,12118.11,0.251,0.251,3041.65
2024-06-09,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,20,20,165,1,0,0,1919.4,0.197,0.197,378.12
2024-06-09,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,End-cap,64,64,478,1,0,0,9113.6,0.233,0.233,2123.47
2024-06-09,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,50,50,288,1,0,0,1741.0,0.331,0.331,576.27
2024-06-10,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,50,50,243,0,0,0,8242.0,0.173,0.173,1425.87
2024-06-10,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,56,56,293,0,0,0,13306.16,0.251,0.251,3339.85
2024-06-10,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,21,21,144,0,0,0,2015.37,0.197,0.197,397.03
2024-06-10,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,90,90,389,0,0,0,12816.0,0.233,0.233,2986.13
2024-06-10,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,78,78,210,0,0,0,2715.96,0.331,0.331,898.98
2024-06-11,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,Shelf-talker,53,53,190,0,0,0,8736.52,0.173,0.173,1511.42
2024-06-11,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Floor-stack,34,34,259,0,0,0,8078.74,0.251,0.251,2027.76
2024-06-11,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,23,23,121,0,0,0,2207.31,0.197,0.197,434.84
2024-06-11,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,62,62,327,0,0,0,8828.8,0.233,0.233,2057.11
2024-06-11,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,44,44,167,0,0,0,1532.08,0.331,0.331,507.12
2024-06-12,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,50,50,141,0,0,0,8242.0,0.173,0.173,1425.87
2024-06-12,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,55,55,204,0,0,0,13068.55,0.251,0.251,3280.21
2024-06-12,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,End-cap,18,18,103,0,0,0,1727.46,0.197,0.197,340.31
2024-06-12,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Floor-stack,72,72,255,0,0,0,10252.8,0.233,0.233,2388.9
2024-06-12,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,End-cap,65,65,102,0,0,0,2263.3,0.331,0.331,749.15
2024-06-13,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,End-cap,48,50,91,0,0,0,7912.32,0.173,0.173,1368.83
2024-06-13,S000,SKU012,Beverages,North,Metro,237.61,190.09,1,20.0,,79,79,126,0,0,0,15017.11,0.251,0.131,1967.24
2024-06-13,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,End-cap,18,19,83,0,0,0,1727.46,0.197,0.197,340.31
2024-06-13,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,65,68,187,0,0,0,9256.0,0.233,0.233,2156.65
2024-06-13,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,57,60,42,0,0,0,1984.74,0.331,0.331,656.95
2024-06-14,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,35,37,53,0,0,0,5769.4,0.173,0.173,998.11
2024-06-14,S000,SKU012,Beverages,North,Metro,237.61,190.09,1,20.0,Shelf-talker,103,103,23,0,0,0,19579.27,0.251,0.131,2564.88
2024-06-14,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,End-cap,23,24,60,0,0,0,2207.31,0.197,0.197,434.84
2024-06-14,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,81,84,102,0,0,0,11534.4,0.233,0.233,2687.52
2024-06-14,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,39,44,0,0,0,0,1357.98,0.331,0.331,449.49
2024-06-15,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,50,56,0,1,0,0,8242.0,0.173,0.173,1425.87
2024-06-15,S000,SKU012,Beverages,North,Metro,237.61,190.09,1,20.0,End-cap,23,98,0,1,0,0,4372.07,0.251,0.131,572.74
2024-06-15,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,Shelf-talker,20,21,39,1,0,0,1919.4,0.197,0.197,378.12
2024-06-15,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,68,72,30,1,0,0,9683.2,0.233,0.233,2256.19
2024-06-15,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,End-cap,0,73,0,1,0,0,0.0,0.331,0.331,0.0
2024-06-16,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,Shelf-talker,42,42,323,1,0,0,6923.28,0.173,0.173,1197.73
2024-06-16,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Shelf-talker,83,83,368,1,0,0,19721.63,0.251,0.251,4950.13
2024-06-16,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,21,21,174,1,0,0,2015.37,0.197,0.197,397.03
2024-06-16,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,60,60,466,1,0,0,8544.0,0.233,0.233,1990.75
2024-06-16,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,Shelf-talker,60,60,332,1,0,0,2089.2,0.331,0.331,691.53
2024-06-17,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,29,29,294,0,0,0,4780.36,0.173,0.173,827.0
2024-06-17,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,45,45,323,0,0,0,10692.45,0.251,0.251,2683.8
2024-06-17,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,End-cap,19,19,155,0,0,0,1823.43,0.197,0.197,359.22
2024-06-17,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Shelf-talker,81,81,385,0,0,0,11534.4,0.233,0.233,2687.52
2024-06-17,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,55,55,277,0,0,0,1915.1,0.331,0.331,633.9
2024-06-18,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,52,52,242,0,0,0,8571.68,0.173,0.173,1482.9
2024-06-18,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,End-cap,52,52,271,0,0,0,12355.72,0.251,0.251,3101.29
2024-06-18,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,End-cap,25,25,131,0,0,0,2399.25,0.197,0.197,472.65
2024-06-18,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Shelf-talker,70,70,315,0,0,0,9968.0,0.233,0.233,2322.54
2024-06-18,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,Shelf-talker,54,54,223,0,0,0,1880.28,0.331,0.331,622.37
2024-06-19,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,End-cap,39,39,203,0,0,0,6428.76,0.173,0.173,1112.18
2024-06-19,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,52,52,218,0,0,0,12355.72,0.251,0.251,3101.29
2024-06-19,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,26,26,105,0,0,0,2495.22,0.197,0.197,491.56
2024-06-19,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Shelf-talker,65,65,250,0,0,0,9256.0,0.233,0.233,2156.65
2024-06-19,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,49,49,174,0,0,0,1706.18,0.331,0.331,564.75
2024-06-20,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,53,53,150,0,0,0,8736.52,0.173,0.173,1511.42
2024-06-20,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Floor-stack,60,60,158,0,0,0,14256.6,0.251,0.251,3578.41
2024-06-20,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,20,20,86,0,0,0,1919.4,0.197,0.197,378.12
2024-06-20,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,End-cap,77,77,173,0,0,0,10964.8,0.233,0.233,2554.8
2024-06-20,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,49,49,125,0,0,0,1706.18,0.331,0.331,564.75
2024-06-21,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,55,55,95,0,0,0,9066.2,0.173,0.173,1568.45
2024-06-21,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,59,59,100,0,0,0,14018.99,0.251,0.251,3518.77
2024-06-21,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,17,17,68,0,0,0,1631.49,0.197,0.197,321.4
2024-06-21,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,End-cap,66,66,107,0,0,0,9398.4,0.233,0.233,2189.83
2024-06-21,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,56,56,69,0,0,0,1949.92,0.331,0.331,645.42
2024-06-22,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,Shelf-talker,51,51,45,1,0,0,8406.84,0.173,0.173,1454.38
2024-06-22,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Shelf-talker,78,78,22,1,0,0,18533.58,0.251,0.251,4651.93
2024-06-22,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,30,30,38,1,0,0,2879.1,0.197,0.197,567.18
2024-06-22,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,97,97,10,1,0,0,13812.8,0.233,0.233,3218.38
2024-06-22,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,55,55,14,1,0,0,1915.1,0.331,0.331,633.9
2024-06-23,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,63,63,316,1,0,0,10384.92,0.173,0.173,1796.59
2024-06-23,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,72,72,392,1,0,0,17107.92,0.251,0.251,4294.09
2024-06-23,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,17,17,150,1,0,0,1631.49,0.197,0.197,321.4
2024-06-23,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Shelf-talker,79,79,416,1,0,0,11249.6,0.233,0.233,2621.16
2024-06-23,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,56,56,431,1,0,0,1949.92,0.331,0.331,645.42
2024-06-24,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,40,40,276,0,0,0,6593.6,0.173,0.173,1140.69
2024-06-24,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Shelf-talker,62,62,331,0,0,0,14731.82,0.251,0.251,3697.69
2024-06-24,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,,21,21,129,0,0,0,2015.37,0.197,0.197,397.03
2024-06-24,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,70,70,346,0,0,0,9968.0,0.233,0.233,2322.54
2024-06-24,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,End-cap,62,62,370,0,0,0,2158.84,0.331,0.331,714.58
2024-06-25,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,30,30,245,0,0,0,4945.2,0.173,0.173,855.52
2024-06-25,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Shelf-talker,46,46,285,0,0,0,10930.06,0.251,0.251,2743.45
2024-06-25,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,Floor-stack,20,20,109,0,0,0,1919.4,0.197,0.197,378.12
2024-06-25,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,,66,66,279,0,0,0,9398.4,0.233,0.233,2189.83
2024-06-25,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,Shelf-talker,57,57,313,0,0,0,1984.74,0.331,0.331,656.95
2024-06-26,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,End-cap,47,47,199,0,0,0,7747.48,0.173,0.173,1340.31
2024-06-26,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,Shelf-talker,59,59,226,0,0,0,14018.99,0.251,0.251,3518.77
2024-06-26,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,Shelf-talker,25,25,85,0,0,0,2399.25,0.197,0.197,472.65
2024-06-26,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Floor-stack,57,57,223,0,0,0,8116.8,0.233,0.233,1891.21
2024-06-26,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,40,40,273,0,0,0,1392.8,0.331,0.331,461.02
2024-06-27,S000,SKU003,Beverages,North,Metro,164.84,164.84,0,0.0,,42,42,157,0,0,0,6923.28,0.173,0.173,1197.73
2024-06-27,S000,SKU012,Beverages,North,Metro,237.61,237.61,0,0.0,,71,71,155,0,0,0,16870.31,0.251,0.251,4234.45
2024-06-27,S000,SKU017,Beverages,North,Metro,95.97,95.97,0,0.0,End-cap,25,25,60,0,0,0,2399.25,0.197,0.197,472.65
2024-06-27,S000,SKU020,Beverages,North,Metro,142.4,142.4,0,0.0,Floor-stack,58,58,165,0,0,0,8259.2,0.233,0.233,1924.39
2024-06-27,S000,SKU030,Beverages,North,Metro,34.82,34.82,0,0.0,,43,43,230,0,0,0,1497.26,0.331,0.331,495.59
